,SMILES
9491,COc1ccc(CC(=O)N2CCN=C2SCc3cccc(c3)[N+](=O)[O-])cc1                                                            
9492,COC(=O)C1CCN(CC1)C(=O)c2ccccc2Oc3ccccc3                                                                       
9493,CC(=O)Nc1ccc(Oc2ccc(CN3CCCC3)cc2F)cc1                                                                         
9494,O=C(NCc1ccccn1)NC23CC4CC(CC(C4)C2)C3                                                                          
9495,CCc1ccc(OCc2onc(n2)c3ccc(cc3)n4cccc4)cc1                                                                      
9496,CN(C)C(=NCc1ccccc1)C=NO                                                                                       
9497,CCC1=NN(Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)C(=NC(=O)c5ccccc5C)S1                                                   
9498,Oc1cc2c(CC3OC=C4C3C2(CCC45OCCO5)C#N)cc1Sc6ccccc6                                                              
9499,CC(C)C(CC(=O)NCCc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C=O                                                          
9500,O=C1NC(=O)C(=CNCCCn2ccnc2)C(=O)N1CCc3ccccc3                                                                   
9501,CC(OC1CN2C(CC(=CC2=O)c3ccnc(C)c3)C1c4ccc(F)cc4)c5cc(cc(c5)C(F)(F)F)C(F)(F)F                                   
9502,CN(C)CCCN1C(=O)C=C(C)c2ccc3oc(C)c(C)c3c12                                                                     
9503,CC1CCCN1C2CCN(C2)c3ccc(NC(=O)N4CCN(C)CC4)c(C)c3                                                               
9504,COc1cc2N=C(Sc3sc(N)nc3C)N(C(=O)c2cc1OC)c4ccccc4                                                               
9505,CN(C)c1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c4cc(C)ccc4n1                                                         
9506,CCCn1nc(cc1C(=O)NN)c2cn(Cc3ccccc3)c4ccccc24                                                                   
9507,CCOC(=O)C1=C(C)N(C(=O)N(C)C1c2ccc(cc2C(=NC)O)C#N)c3cccc(c3)C(F)(F)F                                           
9508,Oc1nc(nc2ccccc12)C(=C)c3cnc4ccccc4c3                                                                          
9509,CC1OC(OC2C(O)C(O)C(COC(=O)C)OC2Oc3cc4C(=O)c5ccccc5C(=O)c4c(O)c3C)C(O)C(O)C1O                                  
9510,OC(=O)c1ccc(NC(=O)CCN2C(=S)SC(=Cc3ccccc3)C2=O)cc1                                                             
9511,Fc1ccc(cc1)C(=O)N2CCc3cc(ccc23)c4cccnc4                                                                       
9512,CN(CC1CCOCC1)C(=O)c2cc3cc(Nc4nccc(n4)c5ccccn5)ccc3[nH]2                                                       
9513,COc1cc2c(Sc3nccs3)ncnc2cc1OCCN4CCOCC4                                                                         
9514,Fc1ccc(NC(=O)c2sccc2SCc3cccc(c3)C(F)(F)F)c(F)c1                                                               
9515,COc1ccc(CC2N(C)CCc3cccc(OC)c23)cc1OC                                                                          
9516,CCc1cccc(C)c1NC(=O)CCN2N=C(C)c3c(C)n(nc3C2=O)c4ccccc4                                                         
9517,CC1CCN(CC(=O)Nc2cc(C)on2)CC1                                                                                  
9518,O=C(NCCCCN1CCC2C(C1)c3cccc4CCN2c34)C56CC7CC(CC(C7)C5)C6                                                       
9519,Nc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)c3oc4ccc(NS(=O)(=O)c5ccc(N)cc5)cc4n3                                           
9520,CC(C)NC(=NO)c1cccnc1OCC(C)(C)C                                                                                
9521,CC1=C(CN2CCOC(CC#N)C2)C(=C(I)C(=O)N1)Oc3cc(C)cc(C)c3                                                          
9522,CC(C)c1ccc2c(Nc3cc(ccc3Sc4ccc(N)cc4)C(=O)NC(CO)c5ccccc5)ncnc2n1                                               
9523,Fc1cccc(NC(=O)NCC(=O)N2CCC(CC2)c3noc4cc(F)ccc34)c1                                                            
9524,CCOC(=O)CCC(NC(=O)c1ccc(Oc2nc3ccccc3nc2c4ccccc4)cc1)C(=O)OCC                                                  
9525,CCOc1ccc(CNC(=O)C2CCCN(C2)S(=O)(=O)c3ccc4c(ccn4C)c3)cc1                                                       
9526,CCC1=NN(CC(=O)NCCc2ccc(OC)cc2OC)C(=O)c3cc4sc(CC)cc4n13                                                        
9527,ONC(=O)c1cc[n+]([O-])cc1                                                                                      
9528,CC(=O)CC(=NNC(=O)c1ccncc1)C                                                                                   
9529,OC1CC(O)(C=CC1OCc2ccc(cc2)[N+](=O)[O-])C(=O)O                                                                 
9530,Cc1cc(C=C2SC(=S)N(Cc3occc3)C2=O)c(C)n1c4ccccc4                                                                
9531,COc1ccc(cc1OC)c2nonc2NC(=O)c3ccc(cc3)C(C)(C)C                                                                 
9532,COC(=O)c1cc(OC)c(OC)cc1NC(=O)c2cccnc2                                                                         
9533,Cc1cc(C=Cc2ccccc2)nc3ccccc13                                                                                  
9534,O=C1NC(=NC(=C1C#N)C2CCCCC2)Nc3ccccc3                                                                          
9535,COC1CN(CCC12CCCO2)C(=O)c3ccc4oc(C)cc4c3                                                                       
9536,Cc1ccc(Nc2[nH]nc(C)c2[N+](=O)[O-])cc1                                                                         
9537,COc1ccc(Nc2ncc(CNC(C)C)cc2c3nc(C)nc4[nH]cnc34)cn1                                                             
9538,CCOc1ccc2nc(sc2c1)N3CCCC(C3)C(=O)NCCCN4C(C)CCCC4C                                                             
9539,Fc1ccc(Cc2cnc(NC(=O)c3ccccc3NC(=O)c4cccs4)s2)cc1                                                              
9540,CN1C2CCC1C(NC(=O)c3ccc(O)cc3)C(C2)OC(=O)c4cc(O)c(C(=O)c5c(O)cccc5C(=O)O)c(O)c4                                
9541,COc1ccc(cc1)C(CC2C(=O)NC(=O)NC2=O)C(=O)c3ccc(OC)cc3                                                           
9542,CC(C)(C)C(=O)Oc1ccc(cc1)c2c(nc3ccccn23)c4ccccc4                                                               
9543,CC1=CC(=O)C(=CN2CCNC2=S)C(=O)O1                                                                               
9544,CC(NC1=C(Nc2ccncc2)C(=O)C1=O)c3ccccc3                                                                         
9545,CN(C)CCCCN1C=Nc2cccc3cccc1c23                                                                                 
9546,Cc1nc(C)c(s1)C(=O)N2CCC(CC2)NC(c3ccc(cc3)C(F)(F)F)c4cccnc4                                                    
9547,O=C(N1CCCC1CN2CCCC2)c3ccc(cc3)c4cnc5ccc(NCC6CC6)nn45                                                          
9548,COC(=O)C(Cc1ccccc1)NC(=O)C23CCC(C)C(C)C2C4=CCC5C6(C)CCC(OC(=O)C)C(C)(C)C6CCC5(C)C4(C)CC3                      
9549,CCONC(=O)c1cc(Nc2ncnn3cc(C(=O)OCC)c(C(C)C)c23)c(F)cc1F                                                        
9550,COc1ccc(NC(=O)CSc2nnc3ccc(nn23)c4ccccn4)cc1OC                                                                 
9551,Cc1onc(C)c1Cn2cc(cn2)N3Cc4ccccc4C3=O                                                                          
9552,Cc1ccc(cc1NC(=O)CCCOc2ccccc2)S(=O)(=O)N3CCCCC3                                                                
9553,OC(COc1ccsc1)C=CC2C(O)CC(O)C2CC=CCCCC(=O)O                                                                    
9554,CC1=C2C(O)C(=O)C3(C)CC(CC(OC(=O)c4ccccc4)C(CC1OC(=O)C(O)C(NC(=O)c5ccccc5)c6ccccc6)C2(C)C)C(O)CC3O             
9555,Nc1c(cc2[nH]c3ccccc3c2[n+]1c4ccc(cc4)[N+](=O)[O-])C#N                                                         
9556,CC(NC(=O)C(Cc1ccccc1)NC(=O)NS(=O)(=O)c2ccc(C)cc2)C(=O)NC3=NNC(=S)S3                                           
9557,CCCn1ncc(C(=O)NCc2n[nH]c3CCCCCc23)c1C                                                                         
9558,CC1CCC2C(C)C(OCC3OC3COC4OC5OC6(C)CCC7C(C)CCC(C4C)C57OO6)OC8OC9(C)CCC1C28OO9                                   
9559,CC1C2Cc3c([nH]nc3c4nnn[nH]4)C12                                                                               
9560,O=C(N1CCN(Cc2cccnc2)c3ncccc3C1)c4cnccn4                                                                       
9561,CCOC(=C(C1CC(=O)NC1=O)C(=N)C)O                                                                                
9562,CC(=NNC(=O)c1cc(C)nc2ccccc12)c3occc3                                                                          
9563,Cc1cccc(c1)S(=O)(=O)Nc2nc3ccccc3nc2NCC4CCCO4                                                                  
9564,CCC1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C                                                       
9565,COc1cc(NC(=O)c2ccc(F)cc2)ccc1NC(=O)c3oc4ccccc4c3                                                              
9566,Cc1c(C2=CN(CC(C)(C)C)C(=O)c3ccccc23)c4cc(F)ccc4n1CC(=O)O                                                      
9567,CCN(CC(=O)Nc1ccc2OCCOc2c1)C(=O)CCOc3ccccc3                                                                    
9568,CC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc3cccc(OCC#N)c3)c4ccc(cc4)C(C)(C)C                                             
9569,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4nn(C5CCOC5)c6ncnc(N)c46)cc2C(F)(F)F)CC1                                 
9570,OC(=O)c1cccc2C(=O)N(C(=O)c12)c3ccc4c(Cc5ccccc45)c3                                                            
9571,O=C(CCN1CCCCC1)Nc2ccc3N=C4N(C=Cc5c4[nH]c6ccccc56)C(=O)c3c2                                                    
9572,CN1CCN(Cc2c(O)ccc(C=O)c2O)CC1                                                                                 
9573,Cc1cc(CNC(=O)c2cc(c3ccc(cc3)c4cocc4)n(C)n2)ccc1OC(C)(C)C(=O)O                                                 
9574,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CC(=O)c6cc(O)c(O)c(O)c6)C5CCC34C)C2C1)C(=O)O                      
9575,Cc1ccc(CN2C(=NC(=NC2(C)C)N)N)cc1                                                                              
9576,CCCCCOc1ccc(NC(=O)C(=O)NCC2CCCN2CC)cc1                                                                        
9577,Cc1ccc(cc1)c2nn(cc2C=C3SC(=S)N(C(Cc4ccccc4)C(=O)O)C3=O)c5ccccc5                                               
9578,CCOC(=O)c1sc(NC(=O)c2ccccc2NS(=O)(=O)C)c(C#N)c1C                                                              
9579,CC(C)(C(O)OCc1conc1c2ccc(F)cn2)c3ccc(cn3)C(=O)N                                                               
9580,OCCC1CN(Cc2ccc(Oc3ncccn3)cc2)CCN1C4CCCCC4                                                                     
9581,Fc1ccc(cc1)C2=Nc3cnc(Nc4ccccc4)nc3N(Cc5cccs5)C2=O                                                             
9582,NC(=N)Nc1ccc(CC(NC(=O)C(Cc2ccccc2)NC(=O)C(CCc3ccccc3)NC(=O)OC45CC6CC(CC(C6)C4)C5)C(=O)C(F)(F)F)cc1            
9583,COc1ccc(cc1)c2ccc(Cn3cc(CCN)c4cc(OCCc5ccc(O)cc5)ccc34)cc2                                                     
9584,COC(=O)C1C(c2cc(OC)c(OC)c(OC)c2)c3cc4OCOc4cc3C=C1C=Nc5cncnc5N                                                 
9585,Cc1ccncc1c2cccc3c2ncn3CC(F)(F)F                                                                               
9586,OC1(CCC(CC1)N2CCC(C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c4cncnc4                                                 
9587,COc1ccc(NC(=O)CC(=O)N2N=C(C(N=Nc3ccc(cc3)S(=O)(=O)CCOS(=O)(=O)O)C2=O)c4ccccc4)cc1                             
9588,COC(=O)c1cccc2[nH]c3c(cc(cc3c12)c4cccc(OC)c4)C(=O)N                                                           
9589,COC(=O)C(C)NC(=O)C(C)NC(=O)CC1OC1CNC(=O)C(Cc2ccccc2)NC(=O)OCc3ccccc3                                          
9590,CC(=NOCC(=O)O)c1ccc(F)cc1                                                                                     
9591,COc1cccc(OC)c1C2CC(C)C(=O)N2Cc3csc(n3)c4ccccc4                                                                
9592,CC1=CSC(=Nc2ccccc2)N1Cc3occc3                                                                                 
9593,CN(C(=O)CN1C(=O)C(NC(=O)Nc2ccccc2)C(=O)N(c3ccccc3)c4ccccc14)c5ccccc5                                          
9594,COc1nc(C)c(OC)nc1C                                                                                            
9595,CC(C)(C)CCNC(=O)c1ccc(cc1)C(=O)C(F)(F)F                                                                       
9596,CCCCNC(=O)c1cc2C(=O)N(Cc3ccc(C)cc3)CCCn2n1                                                                    
9597,C1C(ON=C1c2cccnc2)c3oc(nn3)c4ccccc4                                                                           
9598,FC(F)(F)c1ccc(cc1)C(=O)N2C3CCC2CC(C3)S(=O)(=O)c4ccccc4                                                        
9599,COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(OCCOCCOCCOCCOCc3cn(CCOCCOCCOCCF)nn3)cc2)C(C(C)C)C(=O)NO                         
9600,CC(=O)c1nn(cc1C(=O)c2nn(cc2C(=O)c3nn(cc3C(=O)c4ccccc4)c5ccc(C)cc5)c6ccccc6)c7ccccc7                           
9601,COCC(Oc1cc(CC2C[S+]([O-])CC(NCc3cccc(c3)C(C)(C)C)C2O)cc(F)c1N)C(F)(F)F                                        
9602,Cc1ccc(cc1)c2c[nH]c(n2)C3(CCNCC3)NCc4c[nH]c5ccccc45                                                           
9603,C(Nc1c(nc2cnccn12)c3ccccc3)c4ccccc4                                                                           
9604,CCOc1ccc(cc1C2=Nc3c(CC)c(OC)cc(O)c3C(=O)N2)S(=O)(=O)N4CCN(C)CC4                                               
9605,Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(Oc4ccnc5NC(=O)Nc45)cc3F)C(C)(C)C                                              
9606,CC1CC2OC23C(C)C4C(CC5C6CCC7=CC(=O)C=CC7(C)C6=CCC45C)N3C1                                                      
9607,CCN(CC)c1ccc2C=C(C(=O)Nc3ccc(C)cc3)C(=N)Oc2c1                                                                 
9608,O=C(NN=Cc1ccsc1)c2c[nH]c3ccccc23                                                                              
9609,CN(C)C1=CC(=O)C(=O)c2ccccc12                                                                                  
9610,Cc1cc(O)nnc1c2ccc(cc2)n3ccnc3                                                                                 
9611,Fc1ccc2c(c1)[nH]c3c4Oc5ccccc5Oc4c6C(=O)NC(=O)c6c23                                                            
9612,NC(=N)NCCCNC(=O)c1cnn(c2nc(cs2)c3cccc(c3)C(F)(F)F)c1C(F)(F)F                                                  
9613,CC(C)(F)CC(NC(c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NC(CCc3ccccc3)C#N                                  
9614,CCN(CCNC(=O)c1cccnc1OCCOC)C2CC2                                                                               
9615,Cc1onc(CN2CCN(CC2)c3nc4ccccc4nc3NC5CC5)c1                                                                     
9616,COc1ccc(OC)c(NC(=O)CSc2nnc(N)s2)c1                                                                            
9617,CCOc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(CN4CCOCC4)cc3)cc2)cc1                                                        
9618,CNCCCC1Cc2cc(F)ccc2N(c3ccccc3F)S1(=O)=O                                                                       
9619,COc1cccc(c1)C(=O)OC2=COC(=CC2=O)CSc3nccc(C)n3                                                                 
9620,CCOC(=O)c1cn(Cc2ccc(cc2)c3ccccc3c4nnn[nH]4)nc1N(C(=O)C)c5ccc(C)cc5                                            
9621,CC(C)(CN=C(O)c1nc(c2ccccc2)c3cc(Oc4ccccc4)ccc3c1O)C(=O)O                                                      
